"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"DBSJVNTDUFYV","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M7","na","na","500","na","na","12",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,113,426349,"4",1868,0,NA
"DBSJVNTDUFYV","test",16,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M8","na","na","500","na","na","12",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,114,428383,"5",1528,0,NA
"DBSJVNTDUFYV","test",6,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B6","na","na","500","na","na","12",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,104,431272,"2",2384,0,NA
"DBSJVNTDUFYV","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,152,444183,"7",7868,0,NA
"DBSJVNTDUFYV","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,157,451195,"7",6492,0,NA
"DBSJVNTDUFYV","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,158,456281,"1",4578,0,NA
"DBSJVNTDUFYV","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,154,460656,"7",3859,0,NA
"DBSJVNTDUFYV","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,153,472308,"3",11140,0,NA
"DBSJVNTDUFYV","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,156,475845,"7",3019,0,NA
"DBSJVNTDUFYV","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,148,478795,"7",2426,0,NA
"DBSJVNTDUFYV","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,150,481559,"7",2248,0,NA
"DBSJVNTDUFYV","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,161,492040,"4",9958,0,NA
"DBSJVNTDUFYV","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,147,494982,"1",2437,0,NA
"DBSJVNTDUFYV","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,151,498570,"1",3066,0,NA
"DBSJVNTDUFYV","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,160,501216,"7",2126,0,NA
"DBSJVNTDUFYV","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,155,505824,"1",4099,0,NA
"DBSJVNTDUFYV","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,149,508238,"1",1893,0,NA
"DBSJVNTDUFYV","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,159,510737,"1",1991,0,NA
"DBSJVNTDUFYV","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,521045,"0",4836,0,NA
"DBSJVNTDUFYV","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,523986,"0",2393,0,NA
"DBSJVNTDUFYV","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,525659,"0",1155,0,NA
"DBSJVNTDUFYV","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,527556,"0",1369,0,NA
"DBSJVNTDUFYV","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,534870,"20",6785,0,NA
"DBSJVNTDUFYV","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,537366,"0",1961,0,NA
"DBSJVNTDUFYV","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,542740,"100",4839,0,NA
"DBSJVNTDUFYV","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,548383,"50",5107,0,NA
"DBSJVNTDUFYV","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,550788,"0",1883,0,NA
"DBSJVNTDUFYV","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,555392,"25",4081,0,NA
"DBSJVNTDUFYV","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,558936,"100",2995,0,NA
"DBSJVNTDUFYV","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,561341,"0",1884,0,NA
"DHDFCNQZEFCC","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na","500","na","na","na",0,"na","na","NEXT","na","na","na","na",1,1,159295,"1",43392,0,NA
"DHDFCNQZEFCC","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,11,163329,"2",3512,1,NA
"DHDFCNQZEFCC","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,18,169433,"2",1819,1,NA
"DHDFCNQZEFCC","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,7,176886,"2",2148,0,NA
"DHDFCNQZEFCC","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,13,183901,"2",2720,1,NA
"DHDFCNQZEFCC","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,10,189283,"2",2634,1,NA
"DHDFCNQZEFCC","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,4,194761,"1",2187,1,NA
"DHDFCNQZEFCC","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,3,200464,"1",2444,1,NA
"DHDFCNQZEFCC","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,5,204842,"1",2015,1,NA
"DHDFCNQZEFCC","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,9,212469,"2",2932,0,NA
"DHDFCNQZEFCC","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,6,218696,"1",2040,1,NA
"DHDFCNQZEFCC","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,2,223822,"1",1878,1,NA
"DHDFCNQZEFCC","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,16,229965,"2",1887,1,NA
"DHDFCNQZEFCC","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,15,235439,"2",2198,1,NA
"DHDFCNQZEFCC","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,12,240026,"2",1919,1,NA
"DHDFCNQZEFCC","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,8,244871,"1",2338,1,NA
"DHDFCNQZEFCC","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,17,247658,"2",1979,1,NA
"DHDFCNQZEFCC","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",18,14,255152,"1",3194,0,NA
"DHDFCNQZEFCC","test",8,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",19,58,489877,"4",5236,0,NA
"DHDFCNQZEFCC","test",11,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",20,61,492591,"1",2195,0,NA
"DHDFCNQZEFCC","test",3,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",21,53,495995,"8",2861,0,NA
"DHDFCNQZEFCC","test",9,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",22,59,497981,"1",1455,0,NA
"DHDFCNQZEFCC","test",15,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",23,65,499561,"1",1051,0,NA
"DHDFCNQZEFCC","test",2,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",24,52,501865,"8",1780,0,NA
"DHDFCNQZEFCC","test",4,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",25,54,503622,"8",1227,0,NA
"DHDFCNQZEFCC","test",10,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",26,60,505212,"1",1061,0,NA
"DHDFCNQZEFCC","test",7,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",27,57,507001,"8",1260,0,NA
"DHDFCNQZEFCC","test",16,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",28,66,508350,"1",821,0,NA
"DHDFCNQZEFCC","test",13,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,63,509596,"1",717,0,NA
"DHDFCNQZEFCC","test",6,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,56,511630,"5",1505,0,NA
"DHDFCNQZEFCC","test",12,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,62,513995,"2",1834,0,NA
"DHDFCNQZEFCC","test",5,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,55,515695,"8",1171,0,NA
"DHDFCNQZEFCC","test",1,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,51,517922,"6",1698,0,NA
"DHDFCNQZEFCC","test",14,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na","500","na","na","11",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,64,519695,"1",1244,0,NA
